骨碎补,https://www.dayi.org.cn/cmedical/1114253.html
独活,https://www.dayi.org.cn/cmedical/300641.html
阳起石,https://www.dayi.org.cn/cmedical/305219.html
龙胆,https://www.dayi.org.cn/cmedical/1008810.html
延胡索,https://www.dayi.org.cn/cmedical/305115.html
罗汉果,https://www.dayi.org.cn/cmedical/301971.html
大黄,https://www.dayi.org.cn/cmedical/1113883.html
珍珠母,https://www.dayi.org.cn/cmedical/1118161.html
海马,https://www.dayi.org.cn/cmedical/1155623.html
益母草,https://www.dayi.org.cn/cmedical/305423.html
木香,https://www.dayi.org.cn/cmedical/302440.html
玛瑙,https://www.dayi.org.cn/cmedical/302066.html
苦参,https://www.dayi.org.cn/cmedical/301565.html
合欢花,https://www.dayi.org.cn/cmedical/1114276.html
玫瑰花,https://www.dayi.org.cn/cmedical/1114827.html
龙骨,https://www.dayi.org.cn/cmedical/301894.html
蝉蜕,https://www.dayi.org.cn/cmedical/300169.html
越橘,https://www.dayi.org.cn/cmedical/305626.html
胜红蓟,https://www.dayi.org.cn/cmedical/303445.html
三叶青,https://www.dayi.org.cn/cmedical/303115.html
醋北柴胡,https://www.dayi.org.cn/cmedical/1156304.html
葶苈子,https://www.dayi.org.cn/cmedical/304088.html
干姜,https://www.dayi.org.cn/cmedical/301009.html
威灵仙,https://www.dayi.org.cn/cmedical/304299.html
茅草根,https://www.dayi.org.cn/cmedical/1156177.html
牛大力,https://www.dayi.org.cn/cmedical/302533.html
焦山楂,https://www.dayi.org.cn/cmedical/1155784.html
槟榔,https://www.dayi.org.cn/cmedical/300155.html
太子参,https://www.dayi.org.cn/cmedical/1155615.html
杠板归,https://www.dayi.org.cn/cmedical/301025.html
山黄麻,https://www.dayi.org.cn/cmedical/303247.html
鹿筋,https://www.dayi.org.cn/cmedical/301951.html
生附子,https://www.dayi.org.cn/cmedical/1155794.html
紫花堇菜,https://www.dayi.org.cn/cmedical/306023.html
瓜蒌,https://www.dayi.org.cn/cmedical/1114152.html
石硫磺,https://www.dayi.org.cn/cmedical/1155699.html
炒白扁豆,https://www.dayi.org.cn/cmedical/1156282.html
大枣,https://www.dayi.org.cn/cmedical/1113944.html
通草,https://www.dayi.org.cn/cmedical/304089.html
水蛭,https://www.dayi.org.cn/cmedical/303782.html
炒莱菔子,https://www.dayi.org.cn/cmedical/1155795.html
牛蒡子,https://www.dayi.org.cn/cmedical/302526.html
石仙桃,https://www.dayi.org.cn/cmedical/1155812.html
紫石英,https://www.dayi.org.cn/cmedical/1155650.html
鸡内金,https://www.dayi.org.cn/cmedical/301412.html
蟾蜍草,https://www.dayi.org.cn/cmedical/1155712.html
羊肚菌,https://www.dayi.org.cn/cmedical/305191.html
姜黄,https://www.dayi.org.cn/cmedical/301421.html
阿胶珠,https://www.dayi.org.cn/cmedical/1156136.html
郁李仁,https://www.dayi.org.cn/cmedical/1116210.html
香樟,https://www.dayi.org.cn/cmedical/1115331.html
鹿衔草,https://www.dayi.org.cn/cmedical/301955.html
柚皮,https://www.dayi.org.cn/cmedical/305523.html
石膏,https://www.dayi.org.cn/cmedical/303485.html
乌灵参,https://www.dayi.org.cn/cmedical/304368.html
竹根七,https://www.dayi.org.cn/cmedical/305936.html
过江龙,https://www.dayi.org.cn/cmedical/1114166.html
泥鳅,https://www.dayi.org.cn/cmedical/302495.html
松子仁,https://www.dayi.org.cn/cmedical/1117235.html
防风,https://www.dayi.org.cn/cmedical/300835.html
冬凌草,https://www.dayi.org.cn/cmedical/300608.html
山茶花,https://www.dayi.org.cn/cmedical/1115308.html
苦荞麦,https://www.dayi.org.cn/cmedical/1117319.html
侧柏叶,https://www.dayi.org.cn/cmedical/300167.html
薄荷,https://www.dayi.org.cn/cmedical/300144.html
人工牛黄,https://www.dayi.org.cn/cmedical/1155778.html
生麦芽,https://www.dayi.org.cn/cmedical/1155961.html
槐米,https://www.dayi.org.cn/cmedical/1114313.html
淡附片,https://www.dayi.org.cn/cmedical/1152191.html
沉香,https://www.dayi.org.cn/cmedical/300174.html
升麻,https://www.dayi.org.cn/cmedical/303436.html
冬瓜子,https://www.dayi.org.cn/cmedical/1114060.html
白蒿,https://www.dayi.org.cn/cmedical/1113506.html
番泻叶,https://www.dayi.org.cn/cmedical/1114102.html
龙须藤,https://www.dayi.org.cn/cmedical/1116707.html
桃仁,https://www.dayi.org.cn/cmedical/303957.html
盐菟丝子,https://www.dayi.org.cn/cmedical/1156023.html
蛇床子,https://www.dayi.org.cn/cmedical/303387.html
鸡娃草,https://www.dayi.org.cn/cmedical/1114693.html
生龙骨,https://www.dayi.org.cn/cmedical/1156068.html
芦根,https://www.dayi.org.cn/cmedical/301918.html
辛夷,https://www.dayi.org.cn/cmedical/304955.html
青钱柳,https://www.dayi.org.cn/cmedical/302874.html
西瓜霜,https://www.dayi.org.cn/cmedical/304517.html
牡蒿,https://www.dayi.org.cn/cmedical/302374.html
白屈菜,https://www.dayi.org.cn/cmedical/1113607.html
浮小麦,https://www.dayi.org.cn/cmedical/300942.html
朱砂,https://www.dayi.org.cn/cmedical/305902.html
炒鸡内金,https://www.dayi.org.cn/cmedical/1156312.html
